,Unnamed: 0,OBJECTID,Agency,State,Unit ID,Unit Name,Fire_Code,Incident Indentifier,Fire Name,Protection_Type,Cause,Owner,Acres,WUI,Size Class,Size_Class_Rank,Date,Month,Day,Year,MONTHST,DAYST,YEARST,Elevation,LatNAD83,LongNAD83,created_user,created_date,last_edited_user,last_edited_date,District,GlobalID,County,Dispatch Unit ID,x,y,PresBurn,FireName,Date_cData
9051,9051,9315,BLM,NV,NVCCD,Carson City District,J889,,CANYON,,Natural,1,5,,B,2,6/25/2000 0:00,6,25,2000,6,25,2000,5079,39.6982,-119.778,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,12346423-248d-4efc-bc2e-ea7647d3ef0e,Washoe,USNVSFC,261812.7457,4397951.123,NO,,
9057,9057,9321,BLM,NV,NVCCD,Carson City District,J892,,WHISKEY,,Natural,1,25,,C,3,6/25/2000 0:00,6,25,2000,6,25,2000,5820,40.0505,-119.7249,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,269227c6-daee-476e-8fd3-d0559e01ee74,Washoe,USNVSFC,267559.5506,4436920.299,NO,,
9061,9061,9325,BLM,NV,NVCCD,Carson City District,J897,,CC DUMP,,Natural,1,11,,C,3,6/27/2000 0:00,6,27,2000,6,27,2000,4980,39.1932,-119.6713,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,00c00b9f-2268-4553-96d3-3179523d15dc,Carson City,USNVSFC,269300.818,4341616.439,NO,,
9068,9068,9332,BLM,NV,NVCCD,Carson City District,J905,,TIBBIE 1,,Natural,8,4.5,,B,2,6/28/2000 0:00,6,28,2000,6,28,2000,5410,39.3666,-119.4996,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,fbb393d0-bafd-451b-86bd-98f67310875d,Storey,USNVSFC,284663.1199,4360440.229,NO,,
9070,9070,9334,BLM,NV,NVCCD,Carson City District,J902,NV-CCD-0962,ANTELHUNG,,Natural,1,11690,,G,7,6/28/2000 0:00,6,28,2000,6,28,2000,4882,39.7602,-119.7435,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,4a0ca284-225d-412c-a801-81e967fabf5e,Washoe,USNVSFC,264982.0193,4404742.527,NO,,
9071,9071,9335,BLM,NV,NVCCD,Carson City District,J907,NV-CCD-0962,CANOE,,Natural,1,1795,,F,6,6/28/2000 0:00,6,28,2000,6,28,2000,5079,39.5871,-119.6291,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,f580c4b0-71a6-4224-80ad-859be58dc528,Washoe,USNVSFC,274219.9258,4385233.307,NO,,
9073,9073,9337,BLM,NV,NVCCD,Carson City District,J919,NV-CCD-1031,RAMSEY,,Natural,8,7597,,G,7,6/29/2000 0:00,6,29,2000,6,29,2000,5853,39.4852,-119.3793,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,601d27b8-f651-4ebd-be72-402da15babc4,Storey,USNVSFC,295375.3748,4373324.503,NO,,
21678,21678,22079,FS,NV,NVHTF,Humboldt-Toiyabe National Forest,LVL0,2018-NVHTF-030227,Voltaire,,Human,,517.0906998,,E,5,6/12/2018 0:00,6,12,2018,6,12,2018,6316,39.13372,-119.7997,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,3fb5b6ff-ab1e-4f80-b58a-c9ba7213645f,Carson City,USNVSFC,258006.2596,4335348.956,NO,,
9077,9077,9341,BLM,NV,NVCCD,Carson City District,J920,,WNA 11,,Natural,2,2870,,F,6,6/29/2000 0:00,6,29,2000,6,29,2000,3789,39.8824,-119.4288,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,1e77c2d5-a9d2-4c52-86d6-58211d84d6b5,Washoe,USNVSFC,292311.9628,4417528.457,NO,,
9078,9078,9342,BLM,NV,NVCCD,Carson City District,J925,,SAND,,Natural,1,2,,B,2,6/30/2000 0:00,6,30,2000,6,30,2000,6194,39.0994,-119.668,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,03973523-6b1c-42a0-bf88-6f6863bf3434,Carson City,USNVSFC,269279.5618,4331196.379,NO,,
9079,9079,9343,BLM,NV,NVCCD,Carson City District,J930,NV-CCD-1076,EDWARDS,,Natural,1,2000,,F,6,7/1/2000 0:00,7,1,2000,7,1,2000,5115,39.6358,-117.6529,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,9487c778-a9f1-4b54-b36e-085044a47759,Churchill,USNVSFC,443973.4716,4387539.49,NO,,
9083,9083,9347,BLM,NV,NVCCD,Carson City District,J932,,ESTATES,,Human,1,4,,B,2,7/3/2000 0:00,7,3,2000,7,3,2000,5594,39.6277,-119.8157,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,be67937d-a9dc-4111-a567-d94f7d6f8158,Washoe,USNVSFC,258334.1682,4390225.882,NO,,
9084,9084,9348,BLM,NV,NVCCD,Carson City District,J933,,RED,,Human,1,5,,B,2,7/4/2000 0:00,7,4,2000,7,4,2000,5610,39.7982,-119.9288,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,bf155b60-7c27-4cd6-95b8-bbfbb1662b9b,Washoe,USNVSFC,249244.1951,4409464.035,NO,,
9085,9085,9349,BLM,NV,NVCCD,Carson City District,J935,,MARAMAC,,Human,1,1.5,,B,2,7/5/2000 0:00,7,5,2000,7,5,2000,5180,39.1638,-119.668,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,56005252-b229-49fe-961c-e37da6ef43d8,Carson City,USNVSFC,269489.7859,4338344.67,NO,,
9087,9087,9351,BLM,NV,NVCCD,Carson City District,J941,,GRIMES,,Human,1,5,,B,2,7/9/2000 0:00,7,9,2000,7,9,2000,5541,38.4249,-118.6001,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,7c6df866-083a-4463-8f06-4257a88d09d0,Mineral,USNVSFC,360325.756,4254172.559,NO,,
9092,9092,9356,BLM,NV,NVCCD,Carson City District,J949,,VISTA,,Human,1,2,,B,2,7/23/2000 0:00,7,23,2000,7,23,2000,4350,39.5185,-119.686,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,e3be201d-3148-4649-a8c8-f3c1e6a22f2d,Storey,USNVSFC,269105.3425,4377762.924,NO,,
24578,24578,26533,C&L,NV,NVRNOX,Reno Fire Department,NQ79,2020-NVRNOX-030863,Pinehaven,,Undetermined,,512,,E,,11/17/2020 0:00,11,17,2020,,,,5262,39.47505528,-119.854113,,,,,Carson City District,ddbb3eb5-fd98-4dc8-b7f0-c739498e9b19,Washoe,USNVSFC,254498.8149,4373385.255,NO,,
9094,9094,9358,BLM,NV,NVCCD,Carson City District,J952,NV-CCD-1357,COTTONWOOD,,Natural,1,5452,,G,7,7/25/2000 0:00,7,25,2000,7,25,2000,7405,39.9969,-118.0046,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,1f6f65c3-ee79-4fbf-869c-a33660465cca,Churchill,USNVSFC,414242.9948,4427896.401,NO,,
9104,9104,9368,BLM,NV,NVCCD,Carson City District,J965,,COMO,,Natural,1,4,,B,2,8/1/2000 0:00,8,1,2000,8,1,2000,5574,39.1332,-119.668,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,c477ffb7-727d-4ebe-859b-7103bd265f1c,Carson City,USNVSFC,269389.8604,4334948.114,NO,,
9105,9105,9369,BLM,NV,NVCCD,Carson City District,J967,NV-CCD-1477,TWIN PEAKS,,Natural,1,42563,,G,7,8/1/2000 0:00,8,1,2000,8,1,2000,5338,39.6099,-118.0007,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,7fc9aca3-490c-4cf9-8e50-d64539fc4a13,Churchill,USNVSFC,414095.6319,4384939.705,NO,,
9106,9106,9370,BLM,NV,NVCCD,Carson City District,J966,,SILVER,,Natural,8,2,,B,2,8/1/2000 0:00,8,1,2000,8,1,2000,5210,39.2652,-119.6299,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,9ad00847-4adb-417a-bdb3-c760fdb13b4b,Lyon,USNVSFC,273108.8831,4349503.758,NO,,
9107,9107,9371,BLM,NV,NVCCD,Carson City District,J971,NV-CCD-1481,RED ROCK 2,,Natural,1,2190,,F,6,8/1/2000 0:00,8,1,2000,8,1,2000,6253,39.7621,-119.9544,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,8973021a-455e-4c3d-91a7-9c1822706917,Washoe,USNVSFC,246919.7015,4405528.569,NO,,
2824,2824,3040,BLM,NV,NVCCD,Carson City District,X605,,FAIRVIEW,,Human,1,500,,E,5,8/6/1993 0:00,8,6,1993,8,6,1993,6063,39.2166,-118.1343,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,d3142e6b-061a-44cb-9bf8-be13a6e068de,Churchill,USNVSFC,402077.8448,4341426.251,NO,,
9133,9133,9397,BLM,NV,NVCCD,Carson City District,X564,,WNA 16,,Natural,2,96,,C,3,8/4/2000 0:00,8,4,2000,8,4,2000,6010,39.9496,-119.6674,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,c0dc7adb-a233-4ee3-85cf-c80e881b025d,Washoe,USNVSFC,272129.6246,4425570.611,NO,,
2998,2998,3215,BLM,NV,NVCCD,Carson City District,J601,,CEDAR,,Natural,1,500,,E,5,7/3/1996 0:00,7,3,1996,7,3,1996,6942,39.4383,-117.7659,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,084e0e68-06ac-4931-9c1b-87a947678cea,Churchill,USNVSFC,434090.1057,4365696.89,NO,,
9385,9385,9652,BLM,NV,NVCCD,Carson City District,X968,NV-CCD-0923,EDWARDS,,Natural,1,456.5364641,,E,5,6/19/2003 0:00,6,19,2003,6,19,2003,6119,39.6949,-119.4993,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,b990e0ca-294b-47c1-8eb0-0693a25f20ed,Washoe,USNVSFC,285701.3987,4396881.294,NO,,
14243,14243,14544,BLM,NV,NVCCD,Carson City District,D6LZ,NV-CCD-0363,COMO,,Human,1,451.3370217,,E,5,5/8/2008 0:00,5,8,2008,5,8,2008,7051,39.17317,-119.48319,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,76a61cd2-8644-4ba3-81cc-9ac0992ca0cc,Lyon,USNVSFC,285487.6298,4338931.03,NO,,
9142,9142,9406,BLM,NV,NVCCD,Carson City District,X576,,BRUNSWICK2,,Human,1,81,,C,3,8/19/2000 0:00,8,19,2000,8,19,2000,5997,39.1616,-119.5949,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,61d14ddc-43d0-4c93-8480-dfee72a7f493,Carson City,USNVSFC,275799.3945,4337917.132,NO,,
9144,9144,9408,BIA,NV,NVCCD,Carson City District,X580,,WNA 21,,Human,2,4,,B,2,8/23/2000 0:00,8,23,2000,8,23,2000,3999,39.716,-119.3116,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,546a1eea-24c9-4399-af61-a7605e421b78,Washoe,USNVSFC,301857.5337,4398791.567,NO,,
9145,9145,9409,BLM,NV,NVCCD,Carson City District,X582,,JOHN,,Human,1,2.2,,B,2,8/27/2000 0:00,8,27,2000,8,27,2000,4619,39.8505,-119.6344,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,a4082d79-63e3-4490-aed6-10fb074cb70c,Washoe,USNVSFC,274624.4136,4414485.766,NO,,
9150,9150,9414,BLM,NV,NVCCD,Carson City District,X587,,WNA 22,,Human,2,8,,B,2,9/3/2000 0:00,9,3,2000,9,3,2000,5669,38.9321,-118.8576,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,d1fa829f-f0ef-4479-b632-ba41fc3ae419,Mineral,USNVSFC,338987.5385,4310882.203,NO,,
9152,9152,9416,BLM,NV,NVCCD,Carson City District,X589,,WHISKEYSP2,,Human,8,18,,C,3,9/9/2000 0:00,9,9,2000,9,9,2000,5112,39.7891,-119.556,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,420c95de-d119-40c9-ab0c-9dc5f7cf166e,Washoe,USNVSFC,281137.5875,4407475.117,NO,,
9153,9153,9417,BLM,NV,NVCCD,Carson City District,X590,,IRONWOOD,,Human,8,41.1,,C,3,9/9/2000 0:00,9,9,2000,9,9,2000,4314,39.7891,-119.6499,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,2c9139d8-1f4f-4c18-904c-b45d6e273829,Washoe,USNVSFC,273096.1906,4407709.072,NO,,
24716,24716,26671,BLM,NV,NVCCD,Carson City District,,,COLD SPRS,,Human,,450,,E,,6/24/1986 0:00,6,23,1986,,,,4636,39.4166,-117.8676,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,0ce584e9-59d2-4e72-a2ab-10dfe507ab12,Churchill,USNVSFC,425314.9777,4363367.845,NO,,
9166,9166,9430,BIA,NV,NVCCD,Carson City District,X611,,WNA3,,Human,2,2,,B,2,4/24/2001 0:00,4,24,2001,4,24,2001,4170,39.7169,-119.2932,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,e421fc45-092e-43e5-8d08-3543ddbca34d,Washoe,USNVSFC,303437.432,4398850.945,NO,,
24820,24820,26775,BLM,NV,NVCCD,Carson City District,,,PAH RAH,,Human,,450,,E,,8/20/1988 0:00,8,19,1988,,,,5177,39.7999,-119.5343,slevitt_nifc,2/6/2023 23:37,slevitt_nifc,2/6/2023 23:37,Carson City District,7d0ac9d5-9e5f-443d-b9a8-ea3056f2c305,Washoe,USNVSFC,283029.8763,4408621.12,NO,,
9168,9168,9432,BLM,NV,NVCCD,Carson City District,X613,NV-CCD-X613,WNA 4,,Natural,2,445,,E,5,5/11/2001 0:00,5,11,2001,5,11,2001,5837,38.9057,-119.5702,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,0c5c7d96-e769-4103-8564-570faece6431,Douglas,USNVSFC,277130.8128,4309452.708,NO,,
9170,9170,9434,BLM,NV,NVCCD,Carson City District,X616,,SUN VALLEY,,Human,1,4,,B,2,5/20/2001 0:00,5,20,2001,5,20,2001,4436,39.7894,-119.668,slevitt_nifc,10/16/2018 21:30,slevitt_nifc,10/16/2018 21:30,Carson City District,3c7094cb-ec20-49bc-9a86-fcafd460eff7,Washoe,USNVSFC,271547.1255,4407788.443,NO,,
